,rowID,studyID,arm_id,arm_des,country,city,special_pop_description,special_pop,pub_year,author,doi,sample_collection_startyear,sample_collection_startmo,sample_collection_endyear,sample_collection_endmo,pop_vac,age_min,age_max,isolate_type,isolate_col,method_1,method_2,criteria,criteria_specify,drug_class,drug,serotype,serotype_isolates,no_ns,no_res,no_res_sub,no_int,no_sus,perc_ns,perc_res,perc_int,perc_sus,gbd_coding,region,region_code,super_region,super_region_code,country_caps,country_lc,country_spaces,ISO_code,gavi,who_region,world_bank,intro_status,program_type,intro_date,current_formula,switch_date,current_formula_start,current_formula_end,product_switch,product_switch_details,old_formula,old_formula_start,old_formula_end,intro_year
1918,NA,2061,B,1995,Iceland,,NA,0,2005,Tomasson,10.1080/00365540510035346,1995,2,1995,5,No,1,6,0,1,1,2,3,NCCLS,penicillin,Penicillin,15,11,0,,11,NA,11,0,NA,NA,1,73,western_europe,8,high_income,1,ICELAND,iceland,Iceland,ISL,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,4/1/11,PCV10,2011,4/1/11,NA,1,7 to 10,,,,NA
1919,NA,2061,B,1995,Iceland,,NA,0,2005,Tomasson,10.1080/00365540510035346,1995,2,1995,5,No,1,6,0,1,1,2,3,NCCLS,penicillin,Penicillin,23A,1,0,,1,NA,1,0,NA,NA,1,73,western_europe,8,high_income,1,ICELAND,iceland,Iceland,ISL,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,4/1/11,PCV10,2011,4/1/11,NA,1,7 to 10,,,,NA
1920,NA,2061,B,1995,Iceland,,NA,0,2005,Tomasson,10.1080/00365540510035346,1995,2,1995,5,No,1,6,0,1,1,2,3,NCCLS,penicillin,Penicillin,3,6,0,,6,NA,6,0,NA,NA,1,73,western_europe,8,high_income,1,ICELAND,iceland,Iceland,ISL,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,4/1/11,PCV10,2011,4/1/11,NA,1,7 to 10,,,,NA
1921,NA,2061,B,1995,Iceland,,NA,0,2005,Tomasson,10.1080/00365540510035346,1995,2,1995,5,No,1,6,0,1,1,2,3,NCCLS,penicillin,Penicillin,9N,4,0,,4,NA,4,0,NA,NA,1,73,western_europe,8,high_income,1,ICELAND,iceland,Iceland,ISL,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,4/1/11,PCV10,2011,4/1/11,NA,1,7 to 10,,,,NA
1922,NA,2061,B,1995,Iceland,,NA,0,2005,Tomasson,10.1080/00365540510035346,1995,2,1995,5,No,1,6,0,1,1,2,3,NCCLS,penicillin,Penicillin,17,1,0,,1,NA,1,0,NA,NA,1,73,western_europe,8,high_income,1,ICELAND,iceland,Iceland,ISL,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,4/1/11,PCV10,2011,4/1/11,NA,1,7 to 10,,,,NA
1923,NA,2061,C,1996,Iceland,,NA,0,2005,Tomasson,10.1080/00365540510035346,1996,2,1996,5,No,1,6,0,1,1,2,3,NCCLS,penicillin,Penicillin,6B,10,7,,10,NA,3,0.7,NA,NA,0.3,73,western_europe,8,high_income,1,ICELAND,iceland,Iceland,ISL,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,4/1/11,PCV10,2011,4/1/11,NA,1,7 to 10,,,,NA
1924,NA,2061,C,1996,Iceland,,NA,0,2005,Tomasson,10.1080/00365540510035346,1996,2,1996,5,No,1,6,0,1,1,2,3,NCCLS,penicillin,Penicillin,23F,17,0,,17,NA,17,0,NA,NA,1,73,western_europe,8,high_income,1,ICELAND,iceland,Iceland,ISL,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,4/1/11,PCV10,2011,4/1/11,NA,1,7 to 10,,,,NA
1925,NA,2061,C,1996,Iceland,,NA,0,2005,Tomasson,10.1080/00365540510035346,1996,2,1996,5,No,1,6,0,1,1,2,3,NCCLS,penicillin,Penicillin,6A,41,0,,41,NA,41,0,NA,NA,1,73,western_europe,8,high_income,1,ICELAND,iceland,Iceland,ISL,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,4/1/11,PCV10,2011,4/1/11,NA,1,7 to 10,,,,NA
1926,NA,2061,C,1996,Iceland,,NA,0,2005,Tomasson,10.1080/00365540510035346,1996,2,1996,5,No,1,6,0,1,1,2,3,NCCLS,penicillin,Penicillin,19F,11,3,,11,NA,8,0.272727273,NA,NA,0.727272727,73,western_europe,8,high_income,1,ICELAND,iceland,Iceland,ISL,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,4/1/11,PCV10,2011,4/1/11,NA,1,7 to 10,,,,NA
1927,NA,2061,C,1996,Iceland,,NA,0,2005,Tomasson,10.1080/00365540510035346,1996,2,1996,5,No,1,6,0,1,1,2,3,NCCLS,penicillin,Penicillin,19A,8,7,,8,NA,1,0.875,NA,NA,0.125,73,western_europe,8,high_income,1,ICELAND,iceland,Iceland,ISL,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,4/1/11,PCV10,2011,4/1/11,NA,1,7 to 10,,,,NA
1928,NA,2061,C,1996,Iceland,,NA,0,2005,Tomasson,10.1080/00365540510035346,1996,2,1996,5,No,1,6,0,1,1,2,3,NCCLS,penicillin,Penicillin,14,4,0,,4,NA,4,0,NA,NA,1,73,western_europe,8,high_income,1,ICELAND,iceland,Iceland,ISL,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,4/1/11,PCV10,2011,4/1/11,NA,1,7 to 10,,,,NA
1929,NA,2061,C,1996,Iceland,,NA,0,2005,Tomasson,10.1080/00365540510035346,1996,2,1996,5,No,1,6,0,1,1,2,3,NCCLS,penicillin,Penicillin,9V,1,1,,1,NA,0,1,NA,NA,0,73,western_europe,8,high_income,1,ICELAND,iceland,Iceland,ISL,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,4/1/11,PCV10,2011,4/1/11,NA,1,7 to 10,,,,NA
1930,NA,2061,C,1996,Iceland,,NA,0,2005,Tomasson,10.1080/00365540510035346,1996,2,1996,5,No,1,6,0,1,1,2,3,NCCLS,penicillin,Penicillin,11,7,0,,7,NA,7,0,NA,NA,1,73,western_europe,8,high_income,1,ICELAND,iceland,Iceland,ISL,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,4/1/11,PCV10,2011,4/1/11,NA,1,7 to 10,,,,NA
1931,NA,2061,C,1996,Iceland,,NA,0,2005,Tomasson,10.1080/00365540510035346,1996,2,1996,5,No,1,6,0,1,1,2,3,NCCLS,penicillin,Penicillin,15,2,0,,2,NA,2,0,NA,NA,1,73,western_europe,8,high_income,1,ICELAND,iceland,Iceland,ISL,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,4/1/11,PCV10,2011,4/1/11,NA,1,7 to 10,,,,NA
1932,NA,2061,C,1996,Iceland,,NA,0,2005,Tomasson,10.1080/00365540510035346,1996,2,1996,5,No,1,6,0,1,1,2,3,NCCLS,penicillin,Penicillin,23A,5,1,,5,NA,4,0.2,NA,NA,0.8,73,western_europe,8,high_income,1,ICELAND,iceland,Iceland,ISL,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,4/1/11,PCV10,2011,4/1/11,NA,1,7 to 10,,,,NA
1933,NA,2061,C,1996,Iceland,,NA,0,2005,Tomasson,10.1080/00365540510035346,1996,2,1996,5,No,1,6,0,1,1,2,3,NCCLS,penicillin,Penicillin,3,4,0,,4,NA,4,0,NA,NA,1,73,western_europe,8,high_income,1,ICELAND,iceland,Iceland,ISL,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,4/1/11,PCV10,2011,4/1/11,NA,1,7 to 10,,,,NA
1934,NA,2061,C,1996,Iceland,,NA,0,2005,Tomasson,10.1080/00365540510035346,1996,2,1996,5,No,1,6,0,1,1,2,3,NCCLS,penicillin,Penicillin,16,4,0,,4,NA,4,0,NA,NA,1,73,western_europe,8,high_income,1,ICELAND,iceland,Iceland,ISL,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,4/1/11,PCV10,2011,4/1/11,NA,1,7 to 10,,,,NA
1935,NA,2061,C,1996,Iceland,,NA,0,2005,Tomasson,10.1080/00365540510035346,1996,2,1996,5,No,1,6,0,1,1,2,3,NCCLS,penicillin,Penicillin,33,1,0,,1,NA,1,0,NA,NA,1,73,western_europe,8,high_income,1,ICELAND,iceland,Iceland,ISL,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,4/1/11,PCV10,2011,4/1/11,NA,1,7 to 10,,,,NA
1936,NA,2061,D,1997,Iceland,,NA,0,2005,Tomasson,10.1080/00365540510035346,1997,2,1997,5,No,1,6,0,1,1,2,3,NCCLS,penicillin,Penicillin,6B,22,13,,22,NA,9,0.590909091,NA,NA,0.409090909,73,western_europe,8,high_income,1,ICELAND,iceland,Iceland,ISL,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,4/1/11,PCV10,2011,4/1/11,NA,1,7 to 10,,,,NA
1937,NA,2061,D,1997,Iceland,,NA,0,2005,Tomasson,10.1080/00365540510035346,1997,2,1997,5,No,1,6,0,1,1,2,3,NCCLS,penicillin,Penicillin,23F,23,0,,23,NA,23,0,NA,NA,1,73,western_europe,8,high_income,1,ICELAND,iceland,Iceland,ISL,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,4/1/11,PCV10,2011,4/1/11,NA,1,7 to 10,,,,NA
1938,NA,2061,D,1997,Iceland,,NA,0,2005,Tomasson,10.1080/00365540510035346,1997,2,1997,5,No,1,6,0,1,1,2,3,NCCLS,penicillin,Penicillin,6A,24,1,,24,NA,23,0.041666667,NA,NA,0.958333333,73,western_europe,8,high_income,1,ICELAND,iceland,Iceland,ISL,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,4/1/11,PCV10,2011,4/1/11,NA,1,7 to 10,,,,NA
1939,NA,2061,D,1997,Iceland,,NA,0,2005,Tomasson,10.1080/00365540510035346,1997,2,1997,5,No,1,6,0,1,1,2,3,NCCLS,penicillin,Penicillin,19F,12,0,,12,NA,12,0,NA,NA,1,73,western_europe,8,high_income,1,ICELAND,iceland,Iceland,ISL,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,4/1/11,PCV10,2011,4/1/11,NA,1,7 to 10,,,,NA
1940,NA,2061,D,1997,Iceland,,NA,0,2005,Tomasson,10.1080/00365540510035346,1997,2,1997,5,No,1,6,0,1,1,2,3,NCCLS,penicillin,Penicillin,19A,14,1,,14,NA,13,0.071428571,NA,NA,0.928571429,73,western_europe,8,high_income,1,ICELAND,iceland,Iceland,ISL,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,4/1/11,PCV10,2011,4/1/11,NA,1,7 to 10,,,,NA
1941,NA,2061,D,1997,Iceland,,NA,0,2005,Tomasson,10.1080/00365540510035346,1997,2,1997,5,No,1,6,0,1,1,2,3,NCCLS,penicillin,Penicillin,9V,2,0,,2,NA,2,0,NA,NA,1,73,western_europe,8,high_income,1,ICELAND,iceland,Iceland,ISL,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,4/1/11,PCV10,2011,4/1/11,NA,1,7 to 10,,,,NA
1942,NA,2061,D,1997,Iceland,,NA,0,2005,Tomasson,10.1080/00365540510035346,1997,2,1997,5,No,1,6,0,1,1,2,3,NCCLS,penicillin,Penicillin,11,1,0,,1,NA,1,0,NA,NA,1,73,western_europe,8,high_income,1,ICELAND,iceland,Iceland,ISL,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,4/1/11,PCV10,2011,4/1/11,NA,1,7 to 10,,,,NA
1943,NA,2061,D,1997,Iceland,,NA,0,2005,Tomasson,10.1080/00365540510035346,1997,2,1997,5,No,1,6,0,1,1,2,3,NCCLS,penicillin,Penicillin,15,5,0,,5,NA,5,0,NA,NA,1,73,western_europe,8,high_income,1,ICELAND,iceland,Iceland,ISL,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,4/1/11,PCV10,2011,4/1/11,NA,1,7 to 10,,,,NA
1944,NA,2061,D,1997,Iceland,,NA,0,2005,Tomasson,10.1080/00365540510035346,1997,2,1997,5,No,1,6,0,1,1,2,3,NCCLS,penicillin,Penicillin,23A,9,0,,9,NA,9,0,NA,NA,1,73,western_europe,8,high_income,1,ICELAND,iceland,Iceland,ISL,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,4/1/11,PCV10,2011,4/1/11,NA,1,7 to 10,,,,NA
1945,NA,2061,D,1997,Iceland,,NA,0,2005,Tomasson,10.1080/00365540510035346,1997,2,1997,5,No,1,6,0,1,1,2,3,NCCLS,penicillin,Penicillin,3,1,0,,1,NA,1,0,NA,NA,1,73,western_europe,8,high_income,1,ICELAND,iceland,Iceland,ISL,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,4/1/11,PCV10,2011,4/1/11,NA,1,7 to 10,,,,NA
1946,NA,2061,D,1997,Iceland,,NA,0,2005,Tomasson,10.1080/00365540510035346,1997,2,1997,5,No,1,6,0,1,1,2,3,NCCLS,penicillin,Penicillin,18F,6,0,,6,NA,6,0,NA,NA,1,73,western_europe,8,high_income,1,ICELAND,iceland,Iceland,ISL,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,4/1/11,PCV10,2011,4/1/11,NA,1,7 to 10,,,,NA
1947,NA,2061,D,1997,Iceland,,NA,0,2005,Tomasson,10.1080/00365540510035346,1997,2,1997,5,No,1,6,0,1,1,2,3,NCCLS,penicillin,Penicillin,10,6,0,,6,NA,6,0,NA,NA,1,73,western_europe,8,high_income,1,ICELAND,iceland,Iceland,ISL,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,4/1/11,PCV10,2011,4/1/11,NA,1,7 to 10,,,,NA
1948,NA,2061,D,1997,Iceland,,NA,0,2005,Tomasson,10.1080/00365540510035346,1997,2,1997,5,No,1,6,0,1,1,2,3,NCCLS,penicillin,Penicillin,33,2,0,,2,NA,2,0,NA,NA,1,73,western_europe,8,high_income,1,ICELAND,iceland,Iceland,ISL,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,4/1/11,PCV10,2011,4/1/11,NA,1,7 to 10,,,,NA
1949,NA,2061,D,1997,Iceland,,NA,0,2005,Tomasson,10.1080/00365540510035346,1997,2,1997,5,No,1,6,0,1,1,2,3,NCCLS,penicillin,Penicillin,17,1,0,,1,NA,1,0,NA,NA,1,73,western_europe,8,high_income,1,ICELAND,iceland,Iceland,ISL,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,4/1/11,PCV10,2011,4/1/11,NA,1,7 to 10,,,,NA
1950,NA,2061,D,1997,Iceland,,NA,0,2005,Tomasson,10.1080/00365540510035346,1997,2,1997,5,No,1,6,0,1,1,2,3,NCCLS,penicillin,Penicillin,22,1,0,,1,NA,1,0,NA,NA,1,73,western_europe,8,high_income,1,ICELAND,iceland,Iceland,ISL,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,4/1/11,PCV10,2011,4/1/11,NA,1,7 to 10,,,,NA
1951,NA,2061,E,1999,Iceland,,NA,0,2005,Tomasson,10.1080/00365540510035346,1999,2,1999,5,No,1,6,0,1,1,2,3,NCCLS,penicillin,Penicillin,6B,20,12,,20,NA,8,0.6,NA,NA,0.4,73,western_europe,8,high_income,1,ICELAND,iceland,Iceland,ISL,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,4/1/11,PCV10,2011,4/1/11,NA,1,7 to 10,,,,NA
1952,NA,2061,E,1999,Iceland,,NA,0,2005,Tomasson,10.1080/00365540510035346,1999,2,1999,5,No,1,6,0,1,1,2,3,NCCLS,penicillin,Penicillin,23F,24,1,,24,NA,23,0.041666667,NA,NA,0.958333333,73,western_europe,8,high_income,1,ICELAND,iceland,Iceland,ISL,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,4/1/11,PCV10,2011,4/1/11,NA,1,7 to 10,,,,NA
1953,NA,2061,E,1999,Iceland,,NA,0,2005,Tomasson,10.1080/00365540510035346,1999,2,1999,5,No,1,6,0,1,1,2,3,NCCLS,penicillin,Penicillin,6A,15,0,,15,NA,15,0,NA,NA,1,73,western_europe,8,high_income,1,ICELAND,iceland,Iceland,ISL,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,4/1/11,PCV10,2011,4/1/11,NA,1,7 to 10,,,,NA
1954,NA,2061,E,1999,Iceland,,NA,0,2005,Tomasson,10.1080/00365540510035346,1999,2,1999,5,No,1,6,0,1,1,2,3,NCCLS,penicillin,Penicillin,19F,13,0,,13,NA,13,0,NA,NA,1,73,western_europe,8,high_income,1,ICELAND,iceland,Iceland,ISL,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,4/1/11,PCV10,2011,4/1/11,NA,1,7 to 10,,,,NA
1955,NA,2061,E,1999,Iceland,,NA,0,2005,Tomasson,10.1080/00365540510035346,1999,2,1999,5,No,1,6,0,1,1,2,3,NCCLS,penicillin,Penicillin,19A,5,0,,5,NA,5,0,NA,NA,1,73,western_europe,8,high_income,1,ICELAND,iceland,Iceland,ISL,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,4/1/11,PCV10,2011,4/1/11,NA,1,7 to 10,,,,NA
1956,NA,2061,E,1999,Iceland,,NA,0,2005,Tomasson,10.1080/00365540510035346,1999,2,1999,5,No,1,6,0,1,1,2,3,NCCLS,penicillin,Penicillin,14,20,0,,20,NA,20,0,NA,NA,1,73,western_europe,8,high_income,1,ICELAND,iceland,Iceland,ISL,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,4/1/11,PCV10,2011,4/1/11,NA,1,7 to 10,,,,NA
1957,NA,2061,E,1999,Iceland,,NA,0,2005,Tomasson,10.1080/00365540510035346,1999,2,1999,5,No,1,6,0,1,1,2,3,NCCLS,penicillin,Penicillin,9V,17,2,,17,NA,15,0.117647059,NA,NA,0.882352941,73,western_europe,8,high_income,1,ICELAND,iceland,Iceland,ISL,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,4/1/11,PCV10,2011,4/1/11,NA,1,7 to 10,,,,NA
1958,NA,2061,E,1999,Iceland,,NA,0,2005,Tomasson,10.1080/00365540510035346,1999,2,1999,5,No,1,6,0,1,1,2,3,NCCLS,penicillin,Penicillin,11,3,0,,3,NA,3,0,NA,NA,1,73,western_europe,8,high_income,1,ICELAND,iceland,Iceland,ISL,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,4/1/11,PCV10,2011,4/1/11,NA,1,7 to 10,,,,NA
1959,NA,2061,E,1999,Iceland,,NA,0,2005,Tomasson,10.1080/00365540510035346,1999,2,1999,5,No,1,6,0,1,1,2,3,NCCLS,penicillin,Penicillin,3,2,0,,2,NA,2,0,NA,NA,1,73,western_europe,8,high_income,1,ICELAND,iceland,Iceland,ISL,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,4/1/11,PCV10,2011,4/1/11,NA,1,7 to 10,,,,NA
1960,NA,2061,E,1999,Iceland,,NA,0,2005,Tomasson,10.1080/00365540510035346,1999,2,1999,5,No,1,6,0,1,1,2,3,NCCLS,penicillin,Penicillin,18F,7,0,,7,NA,7,0,NA,NA,1,73,western_europe,8,high_income,1,ICELAND,iceland,Iceland,ISL,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,4/1/11,PCV10,2011,4/1/11,NA,1,7 to 10,,,,NA
1961,NA,2061,E,1999,Iceland,,NA,0,2005,Tomasson,10.1080/00365540510035346,1999,2,1999,5,No,1,6,0,1,1,2,3,NCCLS,penicillin,Penicillin,10,2,0,,2,NA,2,0,NA,NA,1,73,western_europe,8,high_income,1,ICELAND,iceland,Iceland,ISL,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,4/1/11,PCV10,2011,4/1/11,NA,1,7 to 10,,,,NA
1962,NA,2061,E,1999,Iceland,,NA,0,2005,Tomasson,10.1080/00365540510035346,1999,2,1999,5,No,1,6,0,1,1,2,3,NCCLS,penicillin,Penicillin,16,3,0,,3,NA,3,0,NA,NA,1,73,western_europe,8,high_income,1,ICELAND,iceland,Iceland,ISL,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,4/1/11,PCV10,2011,4/1/11,NA,1,7 to 10,,,,NA
1963,NA,2061,E,1999,Iceland,,NA,0,2005,Tomasson,10.1080/00365540510035346,1999,2,1999,5,No,1,6,0,1,1,2,3,NCCLS,penicillin,Penicillin,9N,2,0,,2,NA,2,0,NA,NA,1,73,western_europe,8,high_income,1,ICELAND,iceland,Iceland,ISL,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,4/1/11,PCV10,2011,4/1/11,NA,1,7 to 10,,,,NA
1964,NA,2061,E,1999,Iceland,,NA,0,2005,Tomasson,10.1080/00365540510035346,1999,2,1999,5,No,1,6,0,1,1,2,3,NCCLS,penicillin,Penicillin,17,1,0,,1,NA,1,0,NA,NA,1,73,western_europe,8,high_income,1,ICELAND,iceland,Iceland,ISL,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,4/1/11,PCV10,2011,4/1/11,NA,1,7 to 10,,,,NA
1965,NA,2061,E,1999,Iceland,,NA,0,2005,Tomasson,10.1080/00365540510035346,1999,2,1999,5,No,1,6,0,1,1,2,3,NCCLS,penicillin,Penicillin,22,1,0,,1,NA,1,0,NA,NA,1,73,western_europe,8,high_income,1,ICELAND,iceland,Iceland,ISL,Non-Gavi,EURO,High income,Introduced into national immunization program,Universal,4/1/11,PCV10,2011,4/1/11,NA,1,7 to 10,,,,NA
1966,NA,2145,,,Australia,,NA,0,2004,Watson,15745392,2003,NA,2003,NA,No,0,5,1,2,1,2,3,NCCLS,penicillin,Penicillin,19F,85,19,,85,NA,66,0.223529412,NA,NA,0.776470588,70,australasia,4,high_income,1,AUSTRALIA,australia,Australia,AUS,Non-Gavi,WPRO,High income,Introduced into national immunization program,Universal,1/1/05,PCV13,2011,1/1/11,NA,1,PCV7 to PCV13,PCV7,1/1/05,1/1/11,2005
1967,NA,2145,,,Australia,,NA,0,2004,Watson,15745392,2003,NA,2003,NA,No,0,5,1,2,1,2,3,NCCLS,penicillin,Penicillin,14,221,16,,221,NA,205,0.07239819,NA,NA,0.92760181,70,australasia,4,high_income,1,AUSTRALIA,australia,Australia,AUS,Non-Gavi,WPRO,High income,Introduced into national immunization program,Universal,1/1/05,PCV13,2011,1/1/11,NA,1,PCV7 to PCV13,PCV7,1/1/05,1/1/11,2005
1968,NA,2145,,,Australia,,NA,0,2004,Watson,15745392,2003,NA,2003,NA,No,0,5,1,2,1,2,3,NCCLS,penicillin,Penicillin,6B,93,8,,93,NA,85,0.086021505,NA,NA,0.913978495,70,australasia,4,high_income,1,AUSTRALIA,australia,Australia,AUS,Non-Gavi,WPRO,High income,Introduced into national immunization program,Universal,1/1/05,PCV13,2011,1/1/11,NA,1,PCV7 to PCV13,PCV7,1/1/05,1/1/11,2005
1969,NA,2145,,,Australia,,NA,0,2004,Watson,15745392,2003,NA,2003,NA,No,0,5,1,2,1,2,3,NCCLS,penicillin,Penicillin,9V,26,16,,26,NA,10,0.615384615,NA,NA,0.384615385,70,australasia,4,high_income,1,AUSTRALIA,australia,Australia,AUS,Non-Gavi,WPRO,High income,Introduced into national immunization program,Universal,1/1/05,PCV13,2011,1/1/11,NA,1,PCV7 to PCV13,PCV7,1/1/05,1/1/11,2005
1970,NA,2145,,,Australia,,NA,0,2004,Watson,15745392,2003,NA,2003,NA,No,0,5,1,2,1,2,3,NCCLS,penicillin,Penicillin,23F,27,1,,27,NA,26,0.037037037,NA,NA,0.962962963,70,australasia,4,high_income,1,AUSTRALIA,australia,Australia,AUS,Non-Gavi,WPRO,High income,Introduced into national immunization program,Universal,1/1/05,PCV13,2011,1/1/11,NA,1,PCV7 to PCV13,PCV7,1/1/05,1/1/11,2005
1971,NA,2145,,,Australia,,NA,0,2004,Watson,15745392,2003,NA,2003,NA,No,0,5,1,2,1,2,3,NCCLS,macrolide,Erythromycin,19F,85,17,,85,NA,68,0.2,NA,NA,0.8,70,australasia,4,high_income,1,AUSTRALIA,australia,Australia,AUS,Non-Gavi,WPRO,High income,Introduced into national immunization program,Universal,1/1/05,PCV13,2011,1/1/11,NA,1,PCV7 to PCV13,PCV7,1/1/05,1/1/11,2005
1972,NA,2145,,,Australia,,NA,0,2004,Watson,15745392,2003,NA,2003,NA,No,0,5,1,2,1,2,3,NCCLS,macrolide,Erythromycin,14,221,97,,221,NA,124,0.438914027,NA,NA,0.561085973,70,australasia,4,high_income,1,AUSTRALIA,australia,Australia,AUS,Non-Gavi,WPRO,High income,Introduced into national immunization program,Universal,1/1/05,PCV13,2011,1/1/11,NA,1,PCV7 to PCV13,PCV7,1/1/05,1/1/11,2005
1973,NA,2145,,,Australia,,NA,0,2004,Watson,15745392,2003,NA,2003,NA,No,0,5,1,2,1,2,3,NCCLS,macrolide,Erythromycin,6B,93,16,,93,NA,77,0.172043011,NA,NA,0.827956989,70,australasia,4,high_income,1,AUSTRALIA,australia,Australia,AUS,Non-Gavi,WPRO,High income,Introduced into national immunization program,Universal,1/1/05,PCV13,2011,1/1/11,NA,1,PCV7 to PCV13,PCV7,1/1/05,1/1/11,2005
1974,NA,2145,,,Australia,,NA,0,2004,Watson,15745392,2003,NA,2003,NA,No,0,5,1,2,1,2,3,NCCLS,macrolide,Erythromycin,9V,26,0,,26,NA,26,0,NA,NA,1,70,australasia,4,high_income,1,AUSTRALIA,australia,Australia,AUS,Non-Gavi,WPRO,High income,Introduced into national immunization program,Universal,1/1/05,PCV13,2011,1/1/11,NA,1,PCV7 to PCV13,PCV7,1/1/05,1/1/11,2005
1975,NA,2145,,,Australia,,NA,0,2004,Watson,15745392,2003,NA,2003,NA,No,0,5,1,2,1,2,3,NCCLS,macrolide,Erythromycin,23F,27,2,,27,NA,25,0.074074074,NA,NA,0.925925926,70,australasia,4,high_income,1,AUSTRALIA,australia,Australia,AUS,Non-Gavi,WPRO,High income,Introduced into national immunization program,Universal,1/1/05,PCV13,2011,1/1/11,NA,1,PCV7 to PCV13,PCV7,1/1/05,1/1/11,2005
1976,NA,2257,,,China,Hong Kong,NA,0,2004,Ho PL,10.3201/eid1007.030612,1995,NA,2001,NA,No,0,5,1,2,2,NA,1,,penicillin,Penicillin,14,31,8,,31,NA,23,0.258,NA,NA,0.741935484,5,east_asia,15,seasia_easia_oceania,6,CHINA,china,China,CHN,Non-Gavi,WPRO,Upper middle income,No Decision,None,,,NA,,NA,0,,,,,NA
1977,NA,2257,,,China,Hong Kong,NA,0,2004,Ho PL,10.3201/eid1007.030612,1995,NA,2001,NA,No,0,5,1,2,2,NA,1,,penicillin,Penicillin,23F,15,12,,15,NA,3,0.8,NA,NA,0.2,5,east_asia,15,seasia_easia_oceania,6,CHINA,china,China,CHN,Non-Gavi,WPRO,Upper middle income,No Decision,None,,,NA,,NA,0,,,,,NA
1978,NA,2257,,,China,Hong Kong,NA,0,2004,Ho PL,10.3201/eid1007.030612,1995,NA,2001,NA,No,0,5,1,2,2,NA,1,,penicillin,Penicillin,6B,18,13,,18,NA,5,0.722,NA,NA,0.277777778,5,east_asia,15,seasia_easia_oceania,6,CHINA,china,China,CHN,Non-Gavi,WPRO,Upper middle income,No Decision,None,,,NA,,NA,0,,,,,NA
1979,NA,2257,,,China,Hong Kong,NA,0,2004,Ho PL,10.3201/eid1007.030612,1995,NA,2001,NA,No,0,5,1,2,2,NA,1,,penicillin,Penicillin,3,1,0,,1,NA,1,0,NA,NA,1,5,east_asia,15,seasia_easia_oceania,6,CHINA,china,China,CHN,Non-Gavi,WPRO,Upper middle income,No Decision,None,,,NA,,NA,0,,,,,NA
1980,NA,2257,,,China,Hong Kong,NA,0,2004,Ho PL,10.3201/eid1007.030612,1995,NA,2001,NA,No,0,5,1,2,2,NA,1,,penicillin,Penicillin,19F,9,5,,9,NA,4,0.556,NA,NA,0.444444444,5,east_asia,15,seasia_easia_oceania,6,CHINA,china,China,CHN,Non-Gavi,WPRO,Upper middle income,No Decision,None,,,NA,,NA,0,,,,,NA
