rowID,studyID,arm_id,arm_des,data_source,abstractor,country,city,special_pop_description,special_pop,pub_year,author,doi,sample_collection_startyear,sample_collection_startmo,sample_collection_endyear,sample_collection_endmo,pop_vac,age_min,age_max,isolate_type,isolate_col,method_1,method_2,criteria,criteria_specify,drug_class,drug,total_isolates_drug,no_ns,no_res,no_int,no_sus,perc_ns,perc_res,perc_int,perc_sus
4095,9999,,,0,,Spain,,,0,NA,NA,NA,2015,NA,2015,NA,NA,0,18,1,2,NA,,NA,,vancomycin,Vancomycin,23,0,0,0,23,0,0,0,1
4096,9999,,,0,,Spain,,,0,NA,NA,NA,2016,NA,2016,NA,NA,0,18,1,2,NA,,NA,,macrolide,Azithromycin,23,7,7,0,16,0.3043,0.3043,0,0.6957
4097,9999,,,0,,Spain,,,0,NA,NA,NA,2016,NA,2016,NA,NA,0,18,1,2,NA,,NA,,3gen_cephalosporin,Ceftriaxone,27,1,0,1,26,0.037,0,0.037,0.963
4098,9999,,,0,,Spain,,,0,NA,NA,NA,2016,NA,2016,NA,NA,0,18,1,2,NA,,NA,,macrolide,Clarithromycin,23,7,7,0,16,0.3043,0.3043,0,0.6957
4099,9999,,,0,,Spain,,,0,NA,NA,NA,2016,NA,2016,NA,NA,0,18,1,2,NA,,NA,,lincosamides,Clindamycin,27,7,7,0,20,0.2593,0.2593,0,0.7407
4100,9999,,,0,,Spain,,,0,NA,NA,NA,2016,NA,2016,NA,NA,0,18,1,2,NA,,NA,,macrolide,Erythromycin,27,8,8,0,19,0.2963,0.2963,0,0.7037
4101,9999,,,0,,Spain,,,0,NA,NA,NA,2016,NA,2016,NA,NA,0,18,1,2,NA,,NA,,levofloxacin,Levofloxacin,27,0,0,0,27,0,0,0,1
4102,9999,,,0,,Spain,,,0,NA,NA,NA,2016,NA,2016,NA,NA,0,18,1,2,NA,,NA,,tetracycline,Minocycline,27,7,6,1,20,0.2593,0.2222,0.037,0.7407
4103,9999,,,0,,Spain,,,0,NA,NA,NA,2016,NA,2016,NA,NA,0,18,1,2,NA,,NA,,penicillin,Penicillin,27,15,7,8,12,0.5556,0.2593,0.2963,0.4444
4104,9999,,,0,,Spain,,,0,NA,NA,NA,2016,NA,2016,NA,NA,0,18,1,2,NA,,NA,,vancomycin,Vancomycin,27,0,0,0,27,0,0,0,1
4105,9999,,,0,,Spain,,,0,NA,NA,NA,2017,NA,2017,NA,NA,0,18,1,2,NA,,NA,,macrolide,Azithromycin,6,0,0,0,6,0,0,0,1
4106,9999,,,0,,Spain,,,0,NA,NA,NA,2017,NA,2017,NA,NA,0,18,1,2,NA,,NA,,3gen_cephalosporin,Ceftriaxone,10,1,0,1,9,0.1,0,0.1,0.9
4107,9999,,,0,,Spain,,,0,NA,NA,NA,2017,NA,2017,NA,NA,0,18,1,2,NA,,NA,,macrolide,Clarithromycin,6,0,0,0,6,0,0,0,1
4108,9999,,,0,,Spain,,,0,NA,NA,NA,2017,NA,2017,NA,NA,0,18,1,2,NA,,NA,,lincosamides,Clindamycin,10,0,0,0,10,0,0,0,1
4109,9999,,,0,,Spain,,,0,NA,NA,NA,2017,NA,2017,NA,NA,0,18,1,2,NA,,NA,,macrolide,Erythromycin,10,0,0,0,10,0,0,0,1
4110,9999,,,0,,Spain,,,0,NA,NA,NA,2017,NA,2017,NA,NA,0,18,1,2,NA,,NA,,levofloxacin,Levofloxacin,10,0,0,0,10,0,0,0,1
4111,9999,,,0,,Spain,,,0,NA,NA,NA,2017,NA,2017,NA,NA,0,18,1,2,NA,,NA,,tetracycline,Minocycline,10,0,0,0,10,0,0,0,1
4112,9999,,,0,,Spain,,,0,NA,NA,NA,2017,NA,2017,NA,NA,0,18,1,2,NA,,NA,,penicillin,Penicillin,10,1,1,0,9,0.1,0.1,0,0.9
4113,9999,,,0,,Spain,,,0,NA,NA,NA,2017,NA,2017,NA,NA,0,18,1,2,NA,,NA,,vancomycin,Vancomycin,10,0,0,0,10,0,0,0,1
4114,9999,,,0,,Sweden,,,0,NA,NA,NA,2009,NA,2009,NA,NA,0,18,1,2,NA,,NA,,macrolide,Azithromycin,2,0,0,0,2,0,0,0,1
4115,9999,,,0,,Sweden,,,0,NA,NA,NA,2009,NA,2009,NA,NA,0,18,1,2,NA,,NA,,3gen_cephalosporin,Ceftriaxone,2,0,0,0,2,0,0,0,1
4116,9999,,,0,,Sweden,,,0,NA,NA,NA,2009,NA,2009,NA,NA,0,18,1,2,NA,,NA,,macrolide,Clarithromycin,2,0,0,0,2,0,0,0,1
4117,9999,,,0,,Sweden,,,0,NA,NA,NA,2009,NA,2009,NA,NA,0,18,1,2,NA,,NA,,lincosamides,Clindamycin,2,0,0,0,2,0,0,0,1
4118,9999,,,0,,Sweden,,,0,NA,NA,NA,2009,NA,2009,NA,NA,0,18,1,2,NA,,NA,,macrolide,Erythromycin,2,0,0,0,2,0,0,0,1
4119,9999,,,0,,Sweden,,,0,NA,NA,NA,2009,NA,2009,NA,NA,0,18,1,2,NA,,NA,,levofloxacin,Levofloxacin,2,0,0,0,2,0,0,0,1
4120,9999,,,0,,Sweden,,,0,NA,NA,NA,2009,NA,2009,NA,NA,0,18,1,2,NA,,NA,,tetracycline,Minocycline,2,2,0,2,0,1,0,1,0
4121,9999,,,0,,Sweden,,,0,NA,NA,NA,2009,NA,2009,NA,NA,0,18,1,2,NA,,NA,,penicillin,Penicillin,2,1,0,1,1,0.5,0,0.5,0.5
4122,9999,,,0,,Sweden,,,0,NA,NA,NA,2009,NA,2009,NA,NA,0,18,1,2,NA,,NA,,vancomycin,Vancomycin,2,0,0,0,2,0,0,0,1
4123,9999,,,0,,Sweden,,,0,NA,NA,NA,2010,NA,2010,NA,NA,0,18,1,2,NA,,NA,,macrolide,Azithromycin,2,0,0,0,2,0,0,0,1
4124,9999,,,0,,Sweden,,,0,NA,NA,NA,2010,NA,2010,NA,NA,0,18,1,2,NA,,NA,,3gen_cephalosporin,Ceftriaxone,2,0,0,0,2,0,0,0,1
4125,9999,,,0,,Sweden,,,0,NA,NA,NA,2010,NA,2010,NA,NA,0,18,1,2,NA,,NA,,macrolide,Clarithromycin,2,0,0,0,2,0,0,0,1
4126,9999,,,0,,Sweden,,,0,NA,NA,NA,2010,NA,2010,NA,NA,0,18,1,2,NA,,NA,,lincosamides,Clindamycin,2,0,0,0,2,0,0,0,1
4127,9999,,,0,,Sweden,,,0,NA,NA,NA,2010,NA,2010,NA,NA,0,18,1,2,NA,,NA,,macrolide,Erythromycin,2,0,0,0,2,0,0,0,1
4128,9999,,,0,,Sweden,,,0,NA,NA,NA,2010,NA,2010,NA,NA,0,18,1,2,NA,,NA,,levofloxacin,Levofloxacin,2,0,0,0,2,0,0,0,1
4129,9999,,,0,,Sweden,,,0,NA,NA,NA,2010,NA,2010,NA,NA,0,18,1,2,NA,,NA,,tetracycline,Minocycline,2,0,0,0,2,0,0,0,1
4130,9999,,,0,,Sweden,,,0,NA,NA,NA,2010,NA,2010,NA,NA,0,18,1,2,NA,,NA,,penicillin,Penicillin,2,0,0,0,2,0,0,0,1
4131,9999,,,0,,Sweden,,,0,NA,NA,NA,2010,NA,2010,NA,NA,0,18,1,2,NA,,NA,,vancomycin,Vancomycin,2,0,0,0,2,0,0,0,1
4132,9999,,,0,,Sweden,,,0,NA,NA,NA,2011,NA,2011,NA,NA,0,18,1,2,NA,,NA,,macrolide,Azithromycin,1,1,1,0,0,1,1,0,0
4133,9999,,,0,,Sweden,,,0,NA,NA,NA,2011,NA,2011,NA,NA,0,18,1,2,NA,,NA,,3gen_cephalosporin,Ceftriaxone,1,0,0,0,1,0,0,0,1
4134,9999,,,0,,Sweden,,,0,NA,NA,NA,2011,NA,2011,NA,NA,0,18,1,2,NA,,NA,,macrolide,Clarithromycin,1,1,1,0,0,1,1,0,0
4135,9999,,,0,,Sweden,,,0,NA,NA,NA,2011,NA,2011,NA,NA,0,18,1,2,NA,,NA,,lincosamides,Clindamycin,1,1,1,0,0,1,1,0,0
4136,9999,,,0,,Sweden,,,0,NA,NA,NA,2011,NA,2011,NA,NA,0,18,1,2,NA,,NA,,macrolide,Erythromycin,1,1,1,0,0,1,1,0,0
4137,9999,,,0,,Sweden,,,0,NA,NA,NA,2011,NA,2011,NA,NA,0,18,1,2,NA,,NA,,levofloxacin,Levofloxacin,1,0,0,0,1,0,0,0,1
4138,9999,,,0,,Sweden,,,0,NA,NA,NA,2011,NA,2011,NA,NA,0,18,1,2,NA,,NA,,tetracycline,Minocycline,1,1,1,0,0,1,1,0,0
4139,9999,,,0,,Sweden,,,0,NA,NA,NA,2011,NA,2011,NA,NA,0,18,1,2,NA,,NA,,penicillin,Penicillin,1,1,0,1,0,1,0,1,0
4140,9999,,,0,,Sweden,,,0,NA,NA,NA,2011,NA,2011,NA,NA,0,18,1,2,NA,,NA,,vancomycin,Vancomycin,1,0,0,0,1,0,0,0,1
4141,9999,,,0,,Sweden,,,0,NA,NA,NA,2014,NA,2014,NA,NA,0,18,1,2,NA,,NA,,3gen_cephalosporin,Ceftriaxone,1,0,0,0,1,0,0,0,1
4142,9999,,,0,,Sweden,,,0,NA,NA,NA,2014,NA,2014,NA,NA,0,18,1,2,NA,,NA,,lincosamides,Clindamycin,1,0,0,0,1,0,0,0,1
4143,9999,,,0,,Sweden,,,0,NA,NA,NA,2014,NA,2014,NA,NA,0,18,1,2,NA,,NA,,macrolide,Erythromycin,1,0,0,0,1,0,0,0,1
4144,9999,,,0,,Sweden,,,0,NA,NA,NA,2014,NA,2014,NA,NA,0,18,1,2,NA,,NA,,levofloxacin,Levofloxacin,1,0,0,0,1,0,0,0,1
4145,9999,,,0,,Sweden,,,0,NA,NA,NA,2014,NA,2014,NA,NA,0,18,1,2,NA,,NA,,tetracycline,Minocycline,1,0,0,0,1,0,0,0,1
4146,9999,,,0,,Sweden,,,0,NA,NA,NA,2014,NA,2014,NA,NA,0,18,1,2,NA,,NA,,penicillin,Penicillin,1,0,0,0,1,0,0,0,1
4147,9999,,,0,,Sweden,,,0,NA,NA,NA,2014,NA,2014,NA,NA,0,18,1,2,NA,,NA,,vancomycin,Vancomycin,1,0,0,0,1,0,0,0,1
4148,9999,,,0,,Switzerland,,,0,NA,NA,NA,2004,NA,2004,NA,NA,0,18,1,2,NA,,NA,,macrolide,Azithromycin,1,0,0,0,1,0,0,0,1
4149,9999,,,0,,Switzerland,,,0,NA,NA,NA,2004,NA,2004,NA,NA,0,18,1,2,NA,,NA,,3gen_cephalosporin,Ceftriaxone,1,0,0,0,1,0,0,0,1
4150,9999,,,0,,Switzerland,,,0,NA,NA,NA,2004,NA,2004,NA,NA,0,18,1,2,NA,,NA,,macrolide,Clarithromycin,1,0,0,0,1,0,0,0,1
4151,9999,,,0,,Switzerland,,,0,NA,NA,NA,2004,NA,2004,NA,NA,0,18,1,2,NA,,NA,,lincosamides,Clindamycin,1,0,0,0,1,0,0,0,1
4152,9999,,,0,,Switzerland,,,0,NA,NA,NA,2004,NA,2004,NA,NA,0,18,1,2,NA,,NA,,macrolide,Erythromycin,1,0,0,0,1,0,0,0,1
4153,9999,,,0,,Switzerland,,,0,NA,NA,NA,2004,NA,2004,NA,NA,0,18,1,2,NA,,NA,,levofloxacin,Levofloxacin,1,0,0,0,1,0,0,0,1
4154,9999,,,0,,Switzerland,,,0,NA,NA,NA,2004,NA,2004,NA,NA,0,18,1,2,NA,,NA,,tetracycline,Minocycline,1,0,0,0,1,0,0,0,1
4155,9999,,,0,,Switzerland,,,0,NA,NA,NA,2004,NA,2004,NA,NA,0,18,1,2,NA,,NA,,penicillin,Penicillin,1,0,0,0,1,0,0,0,1
4156,9999,,,0,,Switzerland,,,0,NA,NA,NA,2004,NA,2004,NA,NA,0,18,1,2,NA,,NA,,vancomycin,Vancomycin,1,0,0,0,1,0,0,0,1
4157,9999,,,0,,Switzerland,,,0,NA,NA,NA,2013,NA,2013,NA,NA,0,18,1,2,NA,,NA,,macrolide,Azithromycin,1,0,0,0,1,0,0,0,1
4158,9999,,,0,,Switzerland,,,0,NA,NA,NA,2013,NA,2013,NA,NA,0,18,1,2,NA,,NA,,3gen_cephalosporin,Ceftriaxone,1,0,0,0,1,0,0,0,1
4159,9999,,,0,,Switzerland,,,0,NA,NA,NA,2013,NA,2013,NA,NA,0,18,1,2,NA,,NA,,macrolide,Clarithromycin,1,0,0,0,1,0,0,0,1
4160,9999,,,0,,Switzerland,,,0,NA,NA,NA,2013,NA,2013,NA,NA,0,18,1,2,NA,,NA,,lincosamides,Clindamycin,1,0,0,0,1,0,0,0,1
4161,9999,,,0,,Switzerland,,,0,NA,NA,NA,2013,NA,2013,NA,NA,0,18,1,2,NA,,NA,,macrolide,Erythromycin,1,0,0,0,1,0,0,0,1
4162,9999,,,0,,Switzerland,,,0,NA,NA,NA,2013,NA,2013,NA,NA,0,18,1,2,NA,,NA,,levofloxacin,Levofloxacin,1,0,0,0,1,0,0,0,1
4163,9999,,,0,,Switzerland,,,0,NA,NA,NA,2013,NA,2013,NA,NA,0,18,1,2,NA,,NA,,tetracycline,Minocycline,1,0,0,0,1,0,0,0,1
4164,9999,,,0,,Switzerland,,,0,NA,NA,NA,2013,NA,2013,NA,NA,0,18,1,2,NA,,NA,,penicillin,Penicillin,1,0,0,0,1,0,0,0,1
4165,9999,,,0,,Switzerland,,,0,NA,NA,NA,2013,NA,2013,NA,NA,0,18,1,2,NA,,NA,,vancomycin,Vancomycin,1,0,0,0,1,0,0,0,1
4166,9999,,,0,,Switzerland,,,0,NA,NA,NA,2015,NA,2015,NA,NA,0,18,1,2,NA,,NA,,macrolide,Azithromycin,1,0,0,0,1,0,0,0,1
4167,9999,,,0,,Switzerland,,,0,NA,NA,NA,2015,NA,2015,NA,NA,0,18,1,2,NA,,NA,,3gen_cephalosporin,Ceftriaxone,1,0,0,0,1,0,0,0,1
4168,9999,,,0,,Switzerland,,,0,NA,NA,NA,2015,NA,2015,NA,NA,0,18,1,2,NA,,NA,,macrolide,Clarithromycin,1,0,0,0,1,0,0,0,1
4169,9999,,,0,,Switzerland,,,0,NA,NA,NA,2015,NA,2015,NA,NA,0,18,1,2,NA,,NA,,lincosamides,Clindamycin,1,0,0,0,1,0,0,0,1
4170,9999,,,0,,Switzerland,,,0,NA,NA,NA,2015,NA,2015,NA,NA,0,18,1,2,NA,,NA,,macrolide,Erythromycin,1,0,0,0,1,0,0,0,1
4171,9999,,,0,,Switzerland,,,0,NA,NA,NA,2015,NA,2015,NA,NA,0,18,1,2,NA,,NA,,levofloxacin,Levofloxacin,1,0,0,0,1,0,0,0,1
4172,9999,,,0,,Switzerland,,,0,NA,NA,NA,2015,NA,2015,NA,NA,0,18,1,2,NA,,NA,,tetracycline,Minocycline,1,0,0,0,1,0,0,0,1
4173,9999,,,0,,Switzerland,,,0,NA,NA,NA,2015,NA,2015,NA,NA,0,18,1,2,NA,,NA,,penicillin,Penicillin,1,0,0,0,1,0,0,0,1
4174,9999,,,0,,Switzerland,,,0,NA,NA,NA,2015,NA,2015,NA,NA,0,18,1,2,NA,,NA,,vancomycin,Vancomycin,1,0,0,0,1,0,0,0,1
4175,9999,,,0,,Switzerland,,,0,NA,NA,NA,2016,NA,2016,NA,NA,0,18,1,2,NA,,NA,,macrolide,Azithromycin,2,1,1,0,1,0.5,0.5,0,0.5
4176,9999,,,0,,Switzerland,,,0,NA,NA,NA,2016,NA,2016,NA,NA,0,18,1,2,NA,,NA,,3gen_cephalosporin,Ceftriaxone,2,0,0,0,2,0,0,0,1
4177,9999,,,0,,Switzerland,,,0,NA,NA,NA,2016,NA,2016,NA,NA,0,18,1,2,NA,,NA,,macrolide,Clarithromycin,2,1,1,0,1,0.5,0.5,0,0.5
4178,9999,,,0,,Switzerland,,,0,NA,NA,NA,2016,NA,2016,NA,NA,0,18,1,2,NA,,NA,,lincosamides,Clindamycin,2,1,1,0,1,0.5,0.5,0,0.5
4179,9999,,,0,,Switzerland,,,0,NA,NA,NA,2016,NA,2016,NA,NA,0,18,1,2,NA,,NA,,macrolide,Erythromycin,2,1,1,0,1,0.5,0.5,0,0.5
4180,9999,,,0,,Switzerland,,,0,NA,NA,NA,2016,NA,2016,NA,NA,0,18,1,2,NA,,NA,,levofloxacin,Levofloxacin,2,0,0,0,2,0,0,0,1
4181,9999,,,0,,Switzerland,,,0,NA,NA,NA,2016,NA,2016,NA,NA,0,18,1,2,NA,,NA,,tetracycline,Minocycline,2,1,1,0,1,0.5,0.5,0,0.5
4182,9999,,,0,,Switzerland,,,0,NA,NA,NA,2016,NA,2016,NA,NA,0,18,1,2,NA,,NA,,penicillin,Penicillin,2,1,1,0,1,0.5,0.5,0,0.5
4183,9999,,,0,,Switzerland,,,0,NA,NA,NA,2016,NA,2016,NA,NA,0,18,1,2,NA,,NA,,vancomycin,Vancomycin,2,0,0,0,2,0,0,0,1
4184,9999,,,0,,Switzerland,,,0,NA,NA,NA,2017,NA,2017,NA,NA,0,18,1,2,NA,,NA,,macrolide,Azithromycin,1,0,0,0,1,0,0,0,1
4185,9999,,,0,,Switzerland,,,0,NA,NA,NA,2017,NA,2017,NA,NA,0,18,1,2,NA,,NA,,3gen_cephalosporin,Ceftriaxone,1,0,0,0,1,0,0,0,1
4186,9999,,,0,,Switzerland,,,0,NA,NA,NA,2017,NA,2017,NA,NA,0,18,1,2,NA,,NA,,macrolide,Clarithromycin,1,0,0,0,1,0,0,0,1
4187,9999,,,0,,Switzerland,,,0,NA,NA,NA,2017,NA,2017,NA,NA,0,18,1,2,NA,,NA,,lincosamides,Clindamycin,1,0,0,0,1,0,0,0,1
4188,9999,,,0,,Switzerland,,,0,NA,NA,NA,2017,NA,2017,NA,NA,0,18,1,2,NA,,NA,,macrolide,Erythromycin,1,0,0,0,1,0,0,0,1
4189,9999,,,0,,Switzerland,,,0,NA,NA,NA,2017,NA,2017,NA,NA,0,18,1,2,NA,,NA,,levofloxacin,Levofloxacin,1,0,0,0,1,0,0,0,1
4190,9999,,,0,,Switzerland,,,0,NA,NA,NA,2017,NA,2017,NA,NA,0,18,1,2,NA,,NA,,tetracycline,Minocycline,1,0,0,0,1,0,0,0,1
4191,9999,,,0,,Switzerland,,,0,NA,NA,NA,2017,NA,2017,NA,NA,0,18,1,2,NA,,NA,,penicillin,Penicillin,1,0,0,0,1,0,0,0,1
4192,9999,,,0,,Switzerland,,,0,NA,NA,NA,2017,NA,2017,NA,NA,0,18,1,2,NA,,NA,,vancomycin,Vancomycin,1,0,0,0,1,0,0,0,1
4193,9999,,,0,,China,Taiwan,,0,NA,NA,NA,2006,NA,2006,NA,NA,0,18,1,2,NA,,NA,,macrolide,Azithromycin,1,1,1,0,0,1,1,0,0
4194,9999,,,0,,China,Taiwan,,0,NA,NA,NA,2006,NA,2006,NA,NA,0,18,1,2,NA,,NA,,3gen_cephalosporin,Ceftriaxone,4,0,0,0,4,0,0,0,1
4195,9999,,,0,,China,Taiwan,,0,NA,NA,NA,2006,NA,2006,NA,NA,0,18,1,2,NA,,NA,,macrolide,Clarithromycin,1,1,1,0,0,1,1,0,0
4196,9999,,,0,,China,Taiwan,,0,NA,NA,NA,2006,NA,2006,NA,NA,0,18,1,2,NA,,NA,,lincosamides,Clindamycin,1,0,0,0,1,0,0,0,1
4197,9999,,,0,,China,Taiwan,,0,NA,NA,NA,2006,NA,2006,NA,NA,0,18,1,2,NA,,NA,,macrolide,Erythromycin,1,1,1,0,0,1,1,0,0
4198,9999,,,0,,China,Taiwan,,0,NA,NA,NA,2006,NA,2006,NA,NA,0,18,1,2,NA,,NA,,levofloxacin,Levofloxacin,4,0,0,0,4,0,0,0,1
4199,9999,,,0,,China,Taiwan,,0,NA,NA,NA,2006,NA,2006,NA,NA,0,18,1,2,NA,,NA,,tetracycline,Minocycline,4,2,2,0,2,0.5,0.5,0,0.5
4200,9999,,,0,,China,Taiwan,,0,NA,NA,NA,2006,NA,2006,NA,NA,0,18,1,2,NA,,NA,,penicillin,Penicillin,4,3,1,2,1,0.75,0.25,0.5,0.25
4201,9999,,,0,,China,Taiwan,,0,NA,NA,NA,2006,NA,2006,NA,NA,0,18,1,2,NA,,NA,,vancomycin,Vancomycin,4,0,0,0,4,0,0,0,1
4202,9999,,,0,,China,Taiwan,,0,NA,NA,NA,2008,NA,2008,NA,NA,0,18,1,2,NA,,NA,,macrolide,Azithromycin,1,1,1,0,0,1,1,0,0
4203,9999,,,0,,China,Taiwan,,0,NA,NA,NA,2008,NA,2008,NA,NA,0,18,1,2,NA,,NA,,3gen_cephalosporin,Ceftriaxone,1,0,0,0,1,0,0,0,1
4204,9999,,,0,,China,Taiwan,,0,NA,NA,NA,2008,NA,2008,NA,NA,0,18,1,2,NA,,NA,,macrolide,Clarithromycin,1,1,1,0,0,1,1,0,0
4205,9999,,,0,,China,Taiwan,,0,NA,NA,NA,2008,NA,2008,NA,NA,0,18,1,2,NA,,NA,,lincosamides,Clindamycin,1,1,1,0,0,1,1,0,0
4206,9999,,,0,,China,Taiwan,,0,NA,NA,NA,2008,NA,2008,NA,NA,0,18,1,2,NA,,NA,,macrolide,Erythromycin,1,1,1,0,0,1,1,0,0
4207,9999,,,0,,China,Taiwan,,0,NA,NA,NA,2008,NA,2008,NA,NA,0,18,1,2,NA,,NA,,levofloxacin,Levofloxacin,1,0,0,0,1,0,0,0,1
4208,9999,,,0,,China,Taiwan,,0,NA,NA,NA,2008,NA,2008,NA,NA,0,18,1,2,NA,,NA,,tetracycline,Minocycline,1,1,1,0,0,1,1,0,0
4209,9999,,,0,,China,Taiwan,,0,NA,NA,NA,2008,NA,2008,NA,NA,0,18,1,2,NA,,NA,,penicillin,Penicillin,1,1,1,0,0,1,1,0,0
4210,9999,,,0,,China,Taiwan,,0,NA,NA,NA,2008,NA,2008,NA,NA,0,18,1,2,NA,,NA,,vancomycin,Vancomycin,1,0,0,0,1,0,0,0,1
4211,9999,,,0,,China,Taiwan,,0,NA,NA,NA,2009,NA,2009,NA,NA,0,18,1,2,NA,,NA,,macrolide,Azithromycin,1,1,1,0,0,1,1,0,0
4212,9999,,,0,,China,Taiwan,,0,NA,NA,NA,2009,NA,2009,NA,NA,0,18,1,2,NA,,NA,,3gen_cephalosporin,Ceftriaxone,1,0,0,0,1,0,0,0,1
4213,9999,,,0,,China,Taiwan,,0,NA,NA,NA,2009,NA,2009,NA,NA,0,18,1,2,NA,,NA,,macrolide,Clarithromycin,1,1,1,0,0,1,1,0,0
4214,9999,,,0,,China,Taiwan,,0,NA,NA,NA,2009,NA,2009,NA,NA,0,18,1,2,NA,,NA,,lincosamides,Clindamycin,1,1,1,0,0,1,1,0,0
4215,9999,,,0,,China,Taiwan,,0,NA,NA,NA,2009,NA,2009,NA,NA,0,18,1,2,NA,,NA,,macrolide,Erythromycin,1,1,1,0,0,1,1,0,0
4216,9999,,,0,,China,Taiwan,,0,NA,NA,NA,2009,NA,2009,NA,NA,0,18,1,2,NA,,NA,,levofloxacin,Levofloxacin,1,0,0,0,1,0,0,0,1
4217,9999,,,0,,China,Taiwan,,0,NA,NA,NA,2009,NA,2009,NA,NA,0,18,1,2,NA,,NA,,tetracycline,Minocycline,1,1,1,0,0,1,1,0,0
4218,9999,,,0,,China,Taiwan,,0,NA,NA,NA,2009,NA,2009,NA,NA,0,18,1,2,NA,,NA,,penicillin,Penicillin,1,1,0,1,0,1,0,1,0
4219,9999,,,0,,China,Taiwan,,0,NA,NA,NA,2009,NA,2009,NA,NA,0,18,1,2,NA,,NA,,vancomycin,Vancomycin,1,0,0,0,1,0,0,0,1
4220,9999,,,0,,China,Taiwan,,0,NA,NA,NA,2015,NA,2015,NA,NA,0,18,1,2,NA,,NA,,macrolide,Azithromycin,1,1,1,0,0,1,1,0,0
4221,9999,,,0,,China,Taiwan,,0,NA,NA,NA,2015,NA,2015,NA,NA,0,18,1,2,NA,,NA,,3gen_cephalosporin,Ceftriaxone,2,2,0,2,0,1,0,1,0
4222,9999,,,0,,China,Taiwan,,0,NA,NA,NA,2015,NA,2015,NA,NA,0,18,1,2,NA,,NA,,macrolide,Clarithromycin,1,1,1,0,0,1,1,0,0
4223,9999,,,0,,China,Taiwan,,0,NA,NA,NA,2015,NA,2015,NA,NA,0,18,1,2,NA,,NA,,lincosamides,Clindamycin,2,2,2,0,0,1,1,0,0
4224,9999,,,0,,China,Taiwan,,0,NA,NA,NA,2015,NA,2015,NA,NA,0,18,1,2,NA,,NA,,macrolide,Erythromycin,2,2,2,0,0,1,1,0,0
4225,9999,,,0,,China,Taiwan,,0,NA,NA,NA,2015,NA,2015,NA,NA,0,18,1,2,NA,,NA,,levofloxacin,Levofloxacin,2,0,0,0,2,0,0,0,1
4226,9999,,,0,,China,Taiwan,,0,NA,NA,NA,2015,NA,2015,NA,NA,0,18,1,2,NA,,NA,,tetracycline,Minocycline,2,2,1,1,0,1,0.5,0.5,0
4227,9999,,,0,,China,Taiwan,,0,NA,NA,NA,2015,NA,2015,NA,NA,0,18,1,2,NA,,NA,,penicillin,Penicillin,2,2,2,0,0,1,1,0,0
4228,9999,,,0,,China,Taiwan,,0,NA,NA,NA,2015,NA,2015,NA,NA,0,18,1,2,NA,,NA,,vancomycin,Vancomycin,2,0,0,0,2,0,0,0,1
4229,9999,,,0,,China,Taiwan,,0,NA,NA,NA,2017,NA,2017,NA,NA,0,18,1,2,NA,,NA,,macrolide,Azithromycin,2,2,2,0,0,1,1,0,0
4230,9999,,,0,,China,Taiwan,,0,NA,NA,NA,2017,NA,2017,NA,NA,0,18,1,2,NA,,NA,,3gen_cephalosporin,Ceftriaxone,6,1,0,1,5,0.1667,0,0.1667,0.8333
4231,9999,,,0,,China,Taiwan,,0,NA,NA,NA,2017,NA,2017,NA,NA,0,18,1,2,NA,,NA,,macrolide,Clarithromycin,2,2,2,0,0,1,1,0,0
4232,9999,,,0,,China,Taiwan,,0,NA,NA,NA,2017,NA,2017,NA,NA,0,18,1,2,NA,,NA,,lincosamides,Clindamycin,6,6,6,0,0,1,1,0,0
4233,9999,,,0,,China,Taiwan,,0,NA,NA,NA,2017,NA,2017,NA,NA,0,18,1,2,NA,,NA,,macrolide,Erythromycin,6,6,6,0,0,1,1,0,0
4234,9999,,,0,,China,Taiwan,,0,NA,NA,NA,2017,NA,2017,NA,NA,0,18,1,2,NA,,NA,,levofloxacin,Levofloxacin,6,1,1,0,5,0.1667,0.1667,0,0.8333
4235,9999,,,0,,China,Taiwan,,0,NA,NA,NA,2017,NA,2017,NA,NA,0,18,1,2,NA,,NA,,tetracycline,Minocycline,6,4,3,1,2,0.6667,0.5,0.1667,0.3333
4236,9999,,,0,,China,Taiwan,,0,NA,NA,NA,2017,NA,2017,NA,NA,0,18,1,2,NA,,NA,,penicillin,Penicillin,6,6,5,1,0,1,0.8333,0.1667,0
4237,9999,,,0,,China,Taiwan,,0,NA,NA,NA,2017,NA,2017,NA,NA,0,18,1,2,NA,,NA,,vancomycin,Vancomycin,6,0,0,0,6,0,0,0,1
4238,9999,,,0,,China,Taiwan,,0,NA,NA,NA,2007,NA,2007,NA,NA,0,18,1,2,NA,,NA,,3gen_cephalosporin,Ceftriaxone,3,1,1,0,2,0.3333,0.3333,0,0.6667
4239,9999,,,0,,China,Taiwan,,0,NA,NA,NA,2007,NA,2007,NA,NA,0,18,1,2,NA,,NA,,levofloxacin,Levofloxacin,3,0,0,0,3,0,0,0,1
4240,9999,,,0,,China,Taiwan,,0,NA,NA,NA,2007,NA,2007,NA,NA,0,18,1,2,NA,,NA,,tetracycline,Minocycline,3,2,2,0,1,0.6667,0.6667,0,0.3333
4241,9999,,,0,,China,Taiwan,,0,NA,NA,NA,2007,NA,2007,NA,NA,0,18,1,2,NA,,NA,,penicillin,Penicillin,3,2,2,0,1,0.6667,0.6667,0,0.3333
